
679128 679128 1 0 7.39003e+08 0 3 5.61501e+08 2 0 5.45789e+08 4 0 6.85558e+08 5 0 6.27408e+08 6 0 3.99956e+08 9 0 5.19987e+08 8 0 2.28664e+08 7 0 1.6193e+08 1 3 2.99032e+08 2 1 1.71922e+08 4 1 2.04172e+07 4 3 1.23084e+08 2 4 2.7692e+07 9 2 1.46169e+08 6 4 1.84287e+07 
679059 679059 4 3 2.12566e+07 8 0 4.12774e+08 4 1 2.82544e+07 6 4 3.46239e+08 1 3 3.46276e+08 9 0 4.93606e+08 5 0 5.21559e+08 1 0 7.96428e+08 0 3 4.90201e+08 2 0 5.28482e+08 2 1 2.1821e+07 4 0 7.58072e+08 2 4 7.79536e+07 6 0 3.2423e+08 7 0 1.09387e+08 
679059 679059 4 3 2.12566e+07 8 0 4.12774e+08 4 1 2.82544e+07 6 4 3.46239e+08 1 3 3.46276e+08 9 0 4.93606e+08 5 0 5.21559e+08 1 0 7.96428e+08 0 3 4.90201e+08 2 0 5.28482e+08 2 1 2.1821e+07 4 0 7.58072e+08 2 4 7.79536e+07 6 0 3.2423e+08 7 0 1.09387e+08 
679059 679059 4 3 2.12566e+07 8 0 4.12774e+08 4 1 2.82544e+07 6 4 3.46239e+08 1 3 3.46276e+08 9 0 4.93606e+08 5 0 5.21559e+08 1 0 7.96428e+08 0 3 4.90201e+08 2 0 5.28482e+08 2 1 2.1821e+07 4 0 7.58072e+08 2 4 7.79536e+07 6 0 3.2423e+08 7 0 1.09387e+08 
670497 670497 3 4 3.19908e+08 0 5 6.02403e+08 0 7 9.61273e+07 0 2 5.98457e+08 1 2 2.46936e+07 0 1 8.59889e+08 3 0 7.17375e+08 0 4 7.4101e+08 0 9 5.13284e+08 0 8 3.30332e+08 4 6 2.21221e+07 0 6 3.99194e+08 4 2 3.15256e+07 3 1 2.02188e+07 
670497 670497 3 4 3.19908e+08 0 5 6.02403e+08 0 7 9.61273e+07 0 2 5.98457e+08 1 2 2.46936e+07 0 1 8.59889e+08 3 0 7.17375e+08 0 4 7.4101e+08 0 9 5.13284e+08 0 8 3.30332e+08 4 6 2.21221e+07 0 6 3.99194e+08 4 2 3.15256e+07 3 1 2.02188e+07 
670497 670497 3 4 3.19908e+08 0 5 6.02403e+08 0 7 9.61273e+07 0 2 5.98457e+08 1 2 2.46936e+07 0 1 8.59889e+08 3 0 7.17375e+08 0 4 7.4101e+08 0 9 5.13284e+08 0 8 3.30332e+08 4 6 2.21221e+07 0 6 3.99194e+08 4 2 3.15256e+07 3 1 2.02188e+07 
670497 670497 3 4 3.19908e+08 0 5 6.02403e+08 0 7 9.61273e+07 0 2 5.98457e+08 1 2 2.46936e+07 0 1 8.59889e+08 3 0 7.17375e+08 0 4 7.4101e+08 0 9 5.13284e+08 0 8 3.30332e+08 4 6 2.21221e+07 0 6 3.99194e+08 4 2 3.15256e+07 3 1 2.02188e+07 
670497 670497 3 4 3.19908e+08 0 5 6.02403e+08 0 7 9.61273e+07 0 2 5.98457e+08 1 2 2.46936e+07 0 1 8.59889e+08 3 0 7.17375e+08 0 4 7.4101e+08 0 9 5.13284e+08 0 8 3.30332e+08 4 6 2.21221e+07 0 6 3.99194e+08 4 2 3.15256e+07 3 1 2.02188e+07 
670497 670497 3 4 3.19908e+08 0 5 6.02403e+08 0 7 9.61273e+07 0 2 5.98457e+08 1 2 2.46936e+07 0 1 8.59889e+08 3 0 7.17375e+08 0 4 7.4101e+08 0 9 5.13284e+08 0 8 3.30332e+08 4 6 2.21221e+07 0 6 3.99194e+08 4 2 3.15256e+07 3 1 2.02188e+07 
663640 663640 2 0 6.82387e+08 4 3 2.86601e+07 1 0 1.07894e+09 9 0 5.75068e+08 4 0 8.53591e+08 5 0 6.03481e+08 2 1 2.13515e+07 7 0 8.73507e+07 8 0 3.03124e+08 6 0 3.93881e+08 6 4 2.35441e+07 0 3 6.02671e+08 2 4 2.2487e+07 
663640 663640 2 0 6.82387e+08 4 3 2.86601e+07 1 0 1.07894e+09 9 0 5.75068e+08 4 0 8.53591e+08 5 0 6.03481e+08 2 1 2.13515e+07 7 0 8.73507e+07 8 0 3.03124e+08 6 0 3.93881e+08 6 4 2.35441e+07 0 3 6.02671e+08 2 4 2.2487e+07 
663640 663640 2 0 6.82387e+08 4 3 2.86601e+07 1 0 1.07894e+09 9 0 5.75068e+08 4 0 8.53591e+08 5 0 6.03481e+08 2 1 2.13515e+07 7 0 8.73507e+07 8 0 3.03124e+08 6 0 3.93881e+08 6 4 2.35441e+07 0 3 6.02671e+08 2 4 2.2487e+07 
663640 663640 2 0 6.82387e+08 4 3 2.86601e+07 1 0 1.07894e+09 9 0 5.75068e+08 4 0 8.53591e+08 5 0 6.03481e+08 2 1 2.13515e+07 7 0 8.73507e+07 8 0 3.03124e+08 6 0 3.93881e+08 6 4 2.35441e+07 0 3 6.02671e+08 2 4 2.2487e+07 
663640 663640 2 0 6.82387e+08 4 3 2.86601e+07 1 0 1.07894e+09 9 0 5.75068e+08 4 0 8.53591e+08 5 0 6.03481e+08 2 1 2.13515e+07 7 0 8.73507e+07 8 0 3.03124e+08 6 0 3.93881e+08 6 4 2.35441e+07 0 3 6.02671e+08 2 4 2.2487e+07 
663640 663640 2 0 6.82387e+08 4 3 2.86601e+07 1 0 1.07894e+09 9 0 5.75068e+08 4 0 8.53591e+08 5 0 6.03481e+08 2 1 2.13515e+07 7 0 8.73507e+07 8 0 3.03124e+08 6 0 3.93881e+08 6 4 2.35441e+07 0 3 6.02671e+08 2 4 2.2487e+07 
663640 663640 2 0 6.82387e+08 4 3 2.86601e+07 1 0 1.07894e+09 9 0 5.75068e+08 4 0 8.53591e+08 5 0 6.03481e+08 2 1 2.13515e+07 7 0 8.73507e+07 8 0 3.03124e+08 6 0 3.93881e+08 6 4 2.35441e+07 0 3 6.02671e+08 2 4 2.2487e+07 
663640 663640 2 0 6.82387e+08 4 3 2.86601e+07 1 0 1.07894e+09 9 0 5.75068e+08 4 0 8.53591e+08 5 0 6.03481e+08 2 1 2.13515e+07 7 0 8.73507e+07 8 0 3.03124e+08 6 0 3.93881e+08 6 4 2.35441e+07 0 3 6.02671e+08 2 4 2.2487e+07 
663611 663611 0 2 6.68449e+08 0 9 5.4268e+08 4 6 2.61497e+07 3 0 5.86302e+08 4 2 3.42451e+07 0 8 2.95044e+08 3 4 2.58003e+07 0 4 9.26481e+08 0 7 9.59212e+07 0 5 6.38834e+08 0 1 1.04972e+09 0 6 3.86917e+08 
663611 663611 0 2 6.68449e+08 0 9 5.4268e+08 4 6 2.61497e+07 3 0 5.86302e+08 4 2 3.42451e+07 0 8 2.95044e+08 3 4 2.58003e+07 0 4 9.26481e+08 0 7 9.59212e+07 0 5 6.38834e+08 0 1 1.04972e+09 0 6 3.86917e+08 
663611 663611 0 2 6.68449e+08 0 9 5.4268e+08 4 6 2.61497e+07 3 0 5.86302e+08 4 2 3.42451e+07 0 8 2.95044e+08 3 4 2.58003e+07 0 4 9.26481e+08 0 7 9.59212e+07 0 5 6.38834e+08 0 1 1.04972e+09 0 6 3.86917e+08 
663611 663611 0 2 6.68449e+08 0 9 5.4268e+08 4 6 2.61497e+07 3 0 5.86302e+08 4 2 3.42451e+07 0 8 2.95044e+08 3 4 2.58003e+07 0 4 9.26481e+08 0 7 9.59212e+07 0 5 6.38834e+08 0 1 1.04972e+09 0 6 3.86917e+08 
663611 663611 0 2 6.68449e+08 0 9 5.4268e+08 4 6 2.61497e+07 3 0 5.86302e+08 4 2 3.42451e+07 0 8 2.95044e+08 3 4 2.58003e+07 0 4 9.26481e+08 0 7 9.59212e+07 0 5 6.38834e+08 0 1 1.04972e+09 0 6 3.86917e+08 
663503 663503 2 0 6.74734e+08 4 3 2.79529e+07 1 0 1.02325e+09 8 0 3.32915e+08 6 4 2.42258e+07 9 0 5.08708e+08 4 0 9.03948e+08 6 0 3.95447e+08 5 0 6.60344e+08 7 0 8.11324e+07 0 3 6.43883e+08 
663503 663503 2 0 6.74734e+08 4 3 2.79529e+07 1 0 1.02325e+09 8 0 3.32915e+08 6 4 2.42258e+07 9 0 5.08708e+08 4 0 9.03948e+08 6 0 3.95447e+08 5 0 6.60344e+08 7 0 8.11324e+07 0 3 6.43883e+08 
663503 663503 2 0 6.74734e+08 4 3 2.79529e+07 1 0 1.02325e+09 8 0 3.32915e+08 6 4 2.42258e+07 9 0 5.08708e+08 4 0 9.03948e+08 6 0 3.95447e+08 5 0 6.60344e+08 7 0 8.11324e+07 0 3 6.43883e+08 
663503 663503 2 0 6.74734e+08 4 3 2.79529e+07 1 0 1.02325e+09 8 0 3.32915e+08 6 4 2.42258e+07 9 0 5.08708e+08 4 0 9.03948e+08 6 0 3.95447e+08 5 0 6.60344e+08 7 0 8.11324e+07 0 3 6.43883e+08 
663503 663503 2 0 6.74734e+08 4 3 2.79529e+07 1 0 1.02325e+09 8 0 3.32915e+08 6 4 2.42258e+07 9 0 5.08708e+08 4 0 9.03948e+08 6 0 3.95447e+08 5 0 6.60344e+08 7 0 8.11324e+07 0 3 6.43883e+08 
663503 663503 2 0 6.74734e+08 4 3 2.79529e+07 1 0 1.02325e+09 8 0 3.32915e+08 6 4 2.42258e+07 9 0 5.08708e+08 4 0 9.03948e+08 6 0 3.95447e+08 5 0 6.60344e+08 7 0 8.11324e+07 0 3 6.43883e+08 
662970 662970 0 3 6.00173e+08 1 0 1.09238e+09 7 0 9.43012e+07 6 4 2.86827e+07 9 0 5.45513e+08 8 0 2.93457e+08 6 0 3.74093e+08 5 0 6.44955e+08 2 0 6.87032e+08 4 0 9.15953e+08 
662970 662970 0 3 6.00173e+08 1 0 1.09238e+09 7 0 9.43012e+07 6 4 2.86827e+07 9 0 5.45513e+08 8 0 2.93457e+08 6 0 3.74093e+08 5 0 6.44955e+08 2 0 6.87032e+08 4 0 9.15953e+08 
662970 662970 0 3 6.00173e+08 1 0 1.09238e+09 7 0 9.43012e+07 6 4 2.86827e+07 9 0 5.45513e+08 8 0 2.93457e+08 6 0 3.74093e+08 5 0 6.44955e+08 2 0 6.87032e+08 4 0 9.15953e+08 
662970 662970 0 3 6.00173e+08 1 0 1.09238e+09 7 0 9.43012e+07 6 4 2.86827e+07 9 0 5.45513e+08 8 0 2.93457e+08 6 0 3.74093e+08 5 0 6.44955e+08 2 0 6.87032e+08 4 0 9.15953e+08 
662970 662970 0 3 6.00173e+08 1 0 1.09238e+09 7 0 9.43012e+07 6 4 2.86827e+07 9 0 5.45513e+08 8 0 2.93457e+08 6 0 3.74093e+08 5 0 6.44955e+08 2 0 6.87032e+08 4 0 9.15953e+08 
662970 662970 0 3 6.00173e+08 1 0 1.09238e+09 7 0 9.43012e+07 6 4 2.86827e+07 9 0 5.45513e+08 8 0 2.93457e+08 6 0 3.74093e+08 5 0 6.44955e+08 2 0 6.87032e+08 4 0 9.15953e+08 
662561 662561 0 3 6.08959e+08 8 0 2.96349e+08 1 0 1.09679e+09 5 0 6.49114e+08 7 0 9.34733e+07 4 0 9.22897e+08 2 0 6.86282e+08 9 0 5.47012e+08 6 0 3.75663e+08 
662561 662561 0 3 6.08959e+08 8 0 2.96349e+08 1 0 1.09679e+09 5 0 6.49114e+08 7 0 9.34733e+07 4 0 9.22897e+08 2 0 6.86282e+08 9 0 5.47012e+08 6 0 3.75663e+08 
662561 662561 3 0 6.05932e+08 0 7 9.49004e+07 0 2 6.88656e+08 0 8 2.94236e+08 0 5 6.4781e+08 0 9 5.49881e+08 0 6 3.78764e+08 0 4 9.22074e+08 0 1 1.09429e+09 
662561 662561 3 0 6.05932e+08 0 7 9.49004e+07 0 2 6.88656e+08 0 8 2.94236e+08 0 5 6.4781e+08 0 9 5.49881e+08 0 6 3.78764e+08 0 4 9.22074e+08 0 1 1.09429e+09 
662561 662561 3 0 6.05932e+08 0 7 9.49004e+07 0 2 6.88656e+08 0 8 2.94236e+08 0 5 6.4781e+08 0 9 5.49881e+08 0 6 3.78764e+08 0 4 9.22074e+08 0 1 1.09429e+09 
662561 662561 3 0 6.05932e+08 0 7 9.49004e+07 0 2 6.88656e+08 0 8 2.94236e+08 0 5 6.4781e+08 0 9 5.49881e+08 0 6 3.78764e+08 0 4 9.22074e+08 0 1 1.09429e+09 
662561 662561 3 0 6.05932e+08 0 7 9.49004e+07 0 2 6.88656e+08 0 8 2.94236e+08 0 5 6.4781e+08 0 9 5.49881e+08 0 6 3.78764e+08 0 4 9.22074e+08 0 1 1.09429e+09 
662561 662561 3 0 6.05932e+08 0 7 9.49004e+07 0 2 6.88656e+08 0 8 2.94236e+08 0 5 6.4781e+08 0 9 5.49881e+08 0 6 3.78764e+08 0 4 9.22074e+08 0 1 1.09429e+09 
662561 662561 3 0 6.05932e+08 0 7 9.49004e+07 0 2 6.88656e+08 0 8 2.94236e+08 0 5 6.4781e+08 0 9 5.49881e+08 0 6 3.78764e+08 0 4 9.22074e+08 0 1 1.09429e+09 
662561 662561 3 0 6.05932e+08 0 7 9.49004e+07 0 2 6.88656e+08 0 8 2.94236e+08 0 5 6.4781e+08 0 9 5.49881e+08 0 6 3.78764e+08 0 4 9.22074e+08 0 1 1.09429e+09 
662561 662561 3 0 6.05932e+08 0 7 9.49004e+07 0 2 6.88656e+08 0 8 2.94236e+08 0 5 6.4781e+08 0 9 5.49881e+08 0 6 3.78764e+08 0 4 9.22074e+08 0 1 1.09429e+09 
662562 662561 6 0 3.76287e+08 7 0 9.00743e+07 2 0 6.86483e+08 1 0 1.09848e+09 5 0 6.49174e+08 4 0 9.2526e+08 8 0 2.93674e+08 0 3 6.08667e+08 9 0 5.4844e+08 
662561 662561 0 3 6.06626e+08 6 0 3.79136e+08 8 0 2.92457e+08 4 0 9.22638e+08 5 0 6.52099e+08 2 0 6.86696e+08 9 0 5.47148e+08 1 0 1.09546e+09 7 0 9.42816e+07 
662561 662561 0 3 6.06626e+08 6 0 3.79136e+08 8 0 2.92457e+08 4 0 9.22638e+08 5 0 6.52099e+08 2 0 6.86696e+08 9 0 5.47148e+08 1 0 1.09546e+09 7 0 9.42816e+07 
662561 662561 0 3 6.06626e+08 6 0 3.79136e+08 8 0 2.92457e+08 4 0 9.22638e+08 5 0 6.52099e+08 2 0 6.86696e+08 9 0 5.47148e+08 1 0 1.09546e+09 7 0 9.42816e+07 
662561 662561 0 3 6.06626e+08 6 0 3.79136e+08 8 0 2.92457e+08 4 0 9.22638e+08 5 0 6.52099e+08 2 0 6.86696e+08 9 0 5.47148e+08 1 0 1.09546e+09 7 0 9.42816e+07 
662561 662561 0 3 6.06626e+08 6 0 3.79136e+08 8 0 2.92457e+08 4 0 9.22638e+08 5 0 6.52099e+08 2 0 6.86696e+08 9 0 5.47148e+08 1 0 1.09546e+09 7 0 9.42816e+07 
662561 662561 0 3 6.06626e+08 6 0 3.79136e+08 8 0 2.92457e+08 4 0 9.22638e+08 5 0 6.52099e+08 2 0 6.86696e+08 9 0 5.47148e+08 1 0 1.09546e+09 7 0 9.42816e+07 
662561 662561 0 3 6.06626e+08 6 0 3.79136e+08 8 0 2.92457e+08 4 0 9.22638e+08 5 0 6.52099e+08 2 0 6.86696e+08 9 0 5.47148e+08 1 0 1.09546e+09 7 0 9.42816e+07 
662561 662561 0 3 6.06626e+08 6 0 3.79136e+08 8 0 2.92457e+08 4 0 9.22638e+08 5 0 6.52099e+08 2 0 6.86696e+08 9 0 5.47148e+08 1 0 1.09546e+09 7 0 9.42816e+07 
662561 662561 0 2 6.90611e+08 0 9 5.46463e+08 0 7 9.19187e+07 0 5 6.48554e+08 0 4 9.26067e+08 3 0 6.07181e+08 0 8 2.94565e+08 0 6 3.77181e+08 0 1 1.094e+09 
662562 662561 0 7 9.48398e+07 0 1 1.096e+09 0 9 5.45242e+08 0 4 9.20808e+08 0 2 6.89399e+08 0 5 6.49739e+08 3 0 6.06285e+08 0 8 2.94176e+08 0 6 3.80049e+08 
662561 662561 6 0 3.78923e+08 9 0 5.45242e+08 4 0 9.2108e+08 2 0 6.90579e+08 0 3 6.08499e+08 1 0 1.09388e+09 5 0 6.50156e+08 8 0 2.9561e+08 7 0 9.25709e+07 
662561 662561 0 9 5.47127e+08 0 2 6.88672e+08 0 6 3.76477e+08 0 1 1.09415e+09 0 4 9.25279e+08 0 7 9.39098e+07 0 8 2.94502e+08 3 0 6.09105e+08 0 5 6.47318e+08 
662561 662561 0 9 5.47127e+08 0 2 6.88672e+08 0 6 3.76477e+08 0 1 1.09415e+09 0 4 9.25279e+08 0 7 9.39098e+07 0 8 2.94502e+08 3 0 6.09105e+08 0 5 6.47318e+08 
662561 662561 0 1 1.09436e+09 3 0 6.06802e+08 0 5 6.49726e+08 0 6 3.76477e+08 0 9 5.47232e+08 0 4 9.2308e+08 0 2 6.89196e+08 0 7 9.40145e+07 0 8 2.95654e+08 
662561 662561 0 6 3.76857e+08 0 8 2.9505e+08 0 4 9.23599e+08 0 5 6.51455e+08 0 9 5.48106e+08 0 1 1.09907e+09 0 2 6.87723e+08 0 7 9.06692e+07 3 0 6.04007e+08 
662561 662561 0 6 3.76857e+08 0 8 2.9505e+08 0 4 9.23599e+08 0 5 6.51455e+08 0 9 5.48106e+08 0 1 1.09907e+09 0 2 6.87723e+08 0 7 9.06692e+07 3 0 6.04007e+08 
662562 662561 5 0 6.4722e+08 1 0 1.09848e+09 4 0 9.23128e+08 0 3 6.08667e+08 9 0 5.50039e+08 7 0 9.52264e+07 2 0 6.85417e+08 6 0 3.75931e+08 8 0 2.9243e+08 
662562 662561 5 0 6.4722e+08 1 0 1.09848e+09 4 0 9.23128e+08 0 3 6.08667e+08 9 0 5.50039e+08 7 0 9.52264e+07 2 0 6.85417e+08 6 0 3.75931e+08 8 0 2.9243e+08 
662562 662561 5 0 6.4722e+08 1 0 1.09848e+09 4 0 9.23128e+08 0 3 6.08667e+08 9 0 5.
